J	Yi, Ming; Lu, Donghui; Chu, Jiun-Haw; Analytis, James G.; Sorini, Adam P.; Kemper, Alexander F.; Moritz, Brian; Mo, Sung-Kwan; Moore, Rob G.; Hashimoto, Makoto; Lee, Wei-Sheng; Hussain, Zahid; Devereaux, Thomas P.; Fisher, Ian R.; Shen, Zhi-Xun								Symmetry-breaking orbital anisotropy observed for detwinned Ba(Fe1-xCox)(2)As-2 above the spin density wave transition								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				108	17			6878	6883		10.1073/pnas.1015572108			APR 26 2011	2011										346							WOS:000289888500040		
J	Fang, Ming-Hu; Wang, Hang-Dong; Dong, Chi-Heng; Li, Zu-Juan; Feng, Chun-Mu; Chen, Jian; Yuan, H. Q.								Fe-based superconductivity with T-c=31 K bordering an antiferromagnetic insulator in (Tl,K) FexSe2								EPL				94	2					27009	10.1209/0295-5075/94/27009			APR 2011	2011										344							WOS:000289771300021		
J	Dai, Pengcheng; Hu, Jiangping; Dagotto, Elbio								Magnetism and its microscopic origin in iron-based high-temperature superconductors								NATURE PHYSICS				8	10			709	718		10.1038/NPHYS2438			OCT 2012	2012										343							WOS:000309542800011		
J	Toberer, Eric S.; May, Andrew F.; Snyder, G. Jeffrey								Zintl Chemistry for Designing High Efficiency Thermoelectric Materials								CHEMISTRY OF MATERIALS				22	3			624	634		10.1021/cm901956r			FEB 9 2010	2010										342							WOS:000274089600005		
J	Fradkin, Eduardo; Kivelson, Steven A.; Lawler, Michael J.; Eisenstein, James P.; Mackenzie, Andrew P.								Nematic Fermi Fluids in Condensed Matter Physics								Annual Review of Condensed Matter Physics				1				153	178		10.1146/annurev-conmatphys-070909-103925			2010	2010										341							WOS:000281964000008		
J	Ebert, H								Magneto-optical effects in transition metal systems								REPORTS ON PROGRESS IN PHYSICS				59	12			1665	1735		10.1088/0034-4885/59/12/003			DEC 1996	1996										341							WOS:A1996WA26700003		
J	Metzner, Walter; Salmhofer, Manfred; Honerkamp, Carsten; Meden, Volker; Schoenhammer, Kurt								Functional renormalization group approach to correlated fermion systems								REVIEWS OF MODERN PHYSICS				84	1			299	352		10.1103/RevModPhys.84.299			MAR 12 2012	2012										339							WOS:000301346300001		
J	Liu, Defa; Zhang, Wenhao; Mou, Daixiang; He, Junfeng; Ou, Yun-Bo; Wang, Qing-Yan; Li, Zhi; Wang, Lili; Zhao, Lin; He, Shaolong; Peng, Yingying; Liu, Xu; Chen, Chaoyu; Yu, Li; Liu, Guodong; Dong, Xiaoli; Zhang, Jun; Chen, Chuangtian; Xu, Zuyan; Hu, Jiangping; Chen, Xi; Ma, Xucun; Xue, Qikun; Zhou, X. J.								Electronic origin of high-temperature superconductivity in single-layer FeSe superconductor								NATURE COMMUNICATIONS				3						931	10.1038/ncomms1946			JUL 2012	2012										336							WOS:000306995000003		
J	Abanov, A; Chubukov, AV; Schmalian, J								Quantum-critical theory of the spin fermion model and its application to cuprates: normal state analysis								ADVANCES IN PHYSICS				52	3			119	218		10.1080/0001873021000057123			2003	2003										332							WOS:000180284400001		
J	FONG, HF; KEIMER, B; ANDERSON, PW; REZNIK, D; DOGAN, F; AKSAY, IA								PHONON AND MAGNETIC NEUTRON-SCATTERING AT 41 MEV IN YBA2CU3O7								PHYSICAL REVIEW LETTERS				75	2			316	319		10.1103/PhysRevLett.75.316			JUL 10 1995	1995										326							WOS:A1995RG97800033		
J	Savrasov, SY; Savrasov, DY								Electron-phonon interactions and related physical properties of metals from linear-response theory								PHYSICAL REVIEW B				54	23			16487	16501		10.1103/PhysRevB.54.16487			DEC 15 1996	1996										325							WOS:A1996WA83300043		
J	Solovyev, I; Hamada, N; Terakura, K								t(2g) versus all 3d localization in LaMO(3) perovskites (M=Ti-Cu): First-principles study								PHYSICAL REVIEW B				53	11			7158	7170		10.1103/PhysRevB.53.7158			MAR 15 1996	1996										322							WOS:A1996UC74000058		
J	Choi, S. K.; Coldea, R.; Kolmogorov, A. N.; Lancaster, T.; Mazin, I. I.; Blundell, S. J.; Radaelli, P. G.; Singh, Yogesh; Gegenwart, P.; Choi, K. R.; Cheong, S. -W.; Baker, P. J.; Stock, C.; Taylor, J.								Spin Waves and Revised Crystal Structure of Honeycomb Iridate Na2IrO3								PHYSICAL REVIEW LETTERS				108	12					127204	10.1103/PhysRevLett.108.127204			MAR 20 2012	2012										320							WOS:000301704900015		
J	Zhao, Jun; Adroja, D. T.; Yao, Dao-Xin; Bewley, R.; Li, Shiliang; Wang, X. F.; Wu, G.; Chen, X. H.; Hu, Jiangping; Dai, Pengcheng								Spin waves and magnetic exchange interactions in CaFe2As2								NATURE PHYSICS				5	8			555	560		10.1038/NPHYS1336			AUG 2009	2009										319							WOS:000269132100013		
J	Seo, Kangjun; Bernevig, B. Andrei; Hu, Jiangping								Pairing Symmetry in a Two-Orbital Exchange Coupling Model of Oxypnictides								PHYSICAL REVIEW LETTERS				101	20					206404	10.1103/PhysRevLett.101.206404			NOV 14 2008	2008										316							WOS:000260936100046		
J	Bansil, A; Kaprzyk, S; Mijnarends, PE; Tobola, J								Electronic structure and magnetism of Fe3-xVxX (X=Si, Ga, and Al) alloys by the KKR-CPA method								PHYSICAL REVIEW B				60	19			13396	13412		10.1103/PhysRevB.60.13396			NOV 15 1999	1999										315							WOS:000083940400037		
J	Yildirim, T; Gulseren, O; Lynn, JW; Brown, CM; Udovic, TJ; Huang, Q; Rogado, N; Regan, KA; Hayward, MA; Slusky, JS; He, T; Haas, MK; Khalifah, P; Inumaru, K; Cava, RJ								Giant anharmonicity and nonlinear electron-phonon coupling in MgB2: A combined first-principles calculation and neutron scattering study								PHYSICAL REVIEW LETTERS				87	3					037001	10.1103/PhysRevLett.87.037001			JUL 16 2001	2001										313							WOS:000169989600040		
J	Cvetkovic, V.; Tesanovic, Z.								Multiband magnetism and superconductivity in Fe-based compounds								EPL				85	3					37002	10.1209/0295-5075/85/37002			FEB 2009	2009										312							WOS:000263693200018		
J	Uher, C								Skutterudites: Prospective novel thermoelectrics								SEMICONDUCTORS AND SEMIMETALS				69				139	253					2001	2001										312							WOS:000166169700005		
J	Bao Wei; Huang Qing-Zhen; Chen Gen-Fu; Green, M. A.; Wang Du-Ming; He Jun-Bao; Qiu Yi-Ming								A Novel Large Moment Antiferromagnetic Order in K0.8Fe16Se2 Superconductor								CHINESE PHYSICS LETTERS				28	8					086104	10.1088/0256-307X/28/8/086104			AUG 2011	2011										307							WOS:000294100300058		
J	Lee, Chi-Cheng; Yin, Wei-Guo; Ku, Wei								Ferro-Orbital Order and Strong Magnetic Anisotropy in the Parent Compounds of Iron-Pnictide Superconductors								PHYSICAL REVIEW LETTERS				103	26					267001	10.1103/PhysRevLett.103.267001			DEC 31 2009	2009										305							WOS:000273232200041		
J	Rotter, Marianne; Pangerl, Michael; Tegel, Marcus; Johrendt, Dirk								Superconductivity and crystal structures of (Ba1-xKx)Fe(2)AS(2) (x=0-1)								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				47	41			7949	7952		10.1002/anie.200803641			2008	2008										303							WOS:000260062500037		
J	Bohnen, KP; Heid, R; Renker, B								Phonon dispersion and electron-phonon coupling in MgB2 and AlB2								PHYSICAL REVIEW LETTERS				86	25			5771	5774		10.1103/PhysRevLett.86.5771			JUN 18 2001	2001										301							WOS:000169373000033		
J	FRIEDL, B; THOMSEN, C; CARDONA, M								DETERMINATION OF THE SUPERCONDUCTING GAP IN RBA2CU3O7-DELTA								PHYSICAL REVIEW LETTERS				65	7			915	918		10.1103/PhysRevLett.65.915			AUG 13 1990	1990										300							WOS:A1990DT79800028		
J	Nolas, GS; Poon, J; Kanatzidis, M								Recent developments in bulk thermoelectric materials								MRS BULLETIN				31	3			199	205		10.1557/mrs2006.45			MAR 2006	2006										299							WOS:000236453200016		
J	Loubeyre, P; Occelli, F; LeToullec, R								Optical studies of solid hydrogen to 320 GPa and evidence for black hydrogen								NATURE				416	6881			613	617		10.1038/416613a			APR 11 2002	2002										298							WOS:000174901900037		
J	Georges, Antoine; de' Medici, Luca; Mravlje, Jernej								Strong Correlations from Hund's Coupling								Annual Review of Condensed Matter Physics				4				137	178		10.1146/annurev-conmatphys-020911-125045			2013	2013										297							WOS:000321694300007		
J	Chubukov, Andrey								Pairing Mechanism in Fe-Based Superconductors								Annual Review of Condensed Matter Physics				3				57	92		10.1146/annurev-conmatphys-020911-125055			2012	2012										296							WOS:000301793100005		
J	Kasahara, S.; Shi, H. J.; Hashimoto, K.; Tonegawa, S.; Mizukami, Y.; Shibauchi, T.; Sugimoto, K.; Fukuda, T.; Terashima, T.; Nevidomskyy, Andriy H.; Matsuda, Y.								Electronic nematicity above the structural and superconducting transition in BaFe2(As1-xPx)(2)								NATURE				486	7403			382	385		10.1038/nature11178			JUN 21 2012	2012										295							WOS:000305466800039		
J	Maeno, Yoshiteru; Kittaka, Shunichiro; Nomura, Takuji; Yonezawa, Shingo; Ishida, Kenji								Evaluation of Spin-Triplet Superconductivity in Sr2RuO4								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				81	1					011009	10.1143/JPSJ.81.011009			JAN 2012	2012										294							WOS:000298553000009		
J	Fong, HF; Bourges, P; Sidis, Y; Regnault, LP; Ivanov, A; Gu, GD; Koshizuka, N; Keimer, B								Neutron scattering from magnetic excitations in Bi2Sr2CaCu2O8+delta								NATURE				398	6728			588	591					APR 15 1999	1999										294							WOS:000079754700048		
J	TACHIKI, M; KOYAMA, T; TAKAHASHI, S								ELECTROMAGNETIC PHENOMENA RELATED TO A LOW-FREQUENCY PLASMA IN CUPRATE SUPERCONDUCTORS								PHYSICAL REVIEW B				50	10			7065	7084		10.1103/PhysRevB.50.7065			SEP 1 1994	1994										282							WOS:A1994PH22200059		
J	Kuzmenko, AB								Kramers-Kronig constrained variational analysis of optical spectra								REVIEW OF SCIENTIFIC INSTRUMENTS				76	8					083108	10.1063/1.1979470			AUG 2005	2005										281							WOS:000231276600009		
J	Savary, Lucile; Balents, Leon								Quantum spin liquids: a review								REPORTS ON PROGRESS IN PHYSICS				80	1					016502	10.1088/0034-4885/80/1/016502			JAN 2017	2017										280							WOS:000388231300001		
J	Uchoa, Bruno; Castro Neto, A. H.								Superconducting states of pure and doped graphene								PHYSICAL REVIEW LETTERS				98	14					146801	10.1103/PhysRevLett.98.146801			APR 6 2007	2007										279							WOS:000245512100051		
J	Terashima, K.; Sekiba, Y.; Bowen, J. H.; Nakayama, K.; Kawahara, T.; Sato, T.; Richard, P.; Xu, Y. -M.; Li, L. J.; Cao, G. H.; Xu, Z. -A.; Ding, H.; Takahashi, T.								Fermi surface nesting induced strong pairing in iron-based superconductors								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				106	18			7330	7333		10.1073/pnas.0900469106			MAY 5 2009	2009										275							WOS:000265783600014		
J	Markiewicz, RS								A survey of the Van Hove scenario for high-T-c superconductivity with special emphasis on pseudogaps and striped phases								JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS				58	8			1179	1310		10.1016/S0022-3697(97)00025-5			AUG 1997	1997										273							WOS:A1997XM00100001		
J	RAKIC, AD								ALGORITHM FOR THE DETERMINATION OF INTRINSIC OPTICAL-CONSTANTS OF METAL-FILMS - APPLICATION TO ALUMINUM								APPLIED OPTICS				34	22			4755	4767		10.1364/AO.34.004755			AUG 1 1995	1995										272							WOS:A1995RL48400019		
J	Koster, Gertjan; Klein, Lior; Siemons, Wolter; Rijnders, Guus; Dodge, J. Steven; Eom, Chang-Beom; Blank, Dave H. A.; Beasley, Malcolm R.								Structure, physical properties, and applications of SrRuO3 thin films								REVIEWS OF MODERN PHYSICS				84	1			253	298		10.1103/RevModPhys.84.253			MAR 8 2012	2012										271							WOS:000301346200001		
J	Goldman, A. I.; Argyriou, D. N.; Ouladdiaf, B.; Chatterji, T.; Kreyssig, A.; Nandi, S.; Ni, N.; Bud'ko, S. L.; Canfield, P. C.; McQueeney, R. J.								Lattice and magnetic instabilities in CaFe2As2: A single-crystal neutron diffraction study								PHYSICAL REVIEW B				78	10					100506	10.1103/PhysRevB.78.100506			SEP 2008	2008										270							WOS:000259690400016		
J	Dai, Pengcheng								Antiferromagnetic order and spin dynamics in iron-based superconductors								REVIEWS OF MODERN PHYSICS				87	3			855	896		10.1103/RevModPhys.87.855			AUG 20 2015	2015										269							WOS:000359906200001		
J	Madsen, Georg K. H.								Automated search for new thermoelectric materials: The case of LiZnSb								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				128	37			12140	12146		10.1021/ja062526a			SEP 20 2006	2006										268							WOS:000240465200034		
J	Song, Can-Li; Wang, Yi-Lin; Cheng, Peng; Jiang, Ye-Ping; Li, Wei; Zhang, Tong; Li, Zhi; He, Ke; Wang, Lili; Jia, Jin-Feng; Hung, Hsiang-Hsuan; Wu, Congjun; Ma, Xucun; Chen, Xi; Xue, Qi-Kun								Direct Observation of Nodes and Twofold Symmetry in FeSe Superconductor								SCIENCE				332	6036			1410	1413		10.1126/science.1202226			JUN 17 2011	2011										266							WOS:000291689000036		
J	Lumsden, M. D.; Christianson, A. D.								Magnetism in Fe-based superconductors								JOURNAL OF PHYSICS-CONDENSED MATTER				22	20					203203	10.1088/0953-8984/22/20/203203			MAY 26 2010	2010										266							WOS:000277215500004		
J	Klaui, M; Vaz, CAF; Bland, JAC; Wernsdorfer, W; Faini, G; Cambril, E; Heyderman, LJ; Nolting, F; Rudiger, U								Controlled and reproducible domain wall displacement by current pulses injected into ferromagnetic ring structures								PHYSICAL REVIEW LETTERS				94	10					106601	10.1103/PhysRevLett.94.106601			MAR 18 2005	2005										265							WOS:000227838900041		
J	Golubov, AA; Kortus, J; Dolgov, OV; Jepsen, O; Kong, Y; Andersen, OK; Gibson, BJ; Ahn, K; Kremer, RK								Specific heat of MgB2 in a one- and a two-band model from first-principles calculations								JOURNAL OF PHYSICS-CONDENSED MATTER				14	6			1353	1360	PII S0953-8984(02)31185-8	10.1088/0953-8984/14/6/320			FEB 18 2002	2002										264							WOS:000174332000027		
J	Qian, T.; Wang, X. -P.; Jin, W. -C.; Zhang, P.; Richard, P.; Xu, G.; Dai, X.; Fang, Z.; Guo, J. -G.; Chen, X. -L.; Ding, H.								Absence of a Holelike Fermi Surface for the Iron-Based K0.8Fe1.7Se2 Superconductor Revealed by Angle-Resolved Photoemission Spectroscopy								PHYSICAL REVIEW LETTERS				106	18					187001	10.1103/PhysRevLett.106.187001			MAY 3 2011	2011										263							WOS:000290160200010		
J	Sefat, Athena S.; Huq, Ashfia; McGuire, Michael A.; Jin, Rongying; Sales, Brian C.; Mandrus, David; Cranswick, Lachlan M. D.; Stephens, Peter W.; Stone, Kevin H.								Superconductivity in LaFe(1-x)Co(x)AsO								PHYSICAL REVIEW B				78	10					104505	10.1103/PhysRevB.78.104505			SEP 2008	2008										263							WOS:000259690400081		
J	Aurbach, Doron; Suresh, Gurukar Shivappa; Levi, Elena; Mitelman, Ariel; Mizrahi, Oren; Chusid, Orit; Brunelli, Michela								Progress in rechargeable magnesium battery technology								ADVANCED MATERIALS				19	23			4260	+		10.1002/adma.200701495			DEC 3 2007	2007										262							WOS:000251910100026		
J	Chu, Jiun-Haw; Kuo, Hsueh-Hui; Analytis, James G.; Fisher, Ian R.								Divergent Nematic Susceptibility in an Iron Arsenide Superconductor								SCIENCE				337	6095			710	712		10.1126/science.1221713			AUG 10 2012	2012										261							WOS:000307354500048		
J	Choi, HJ; Roundy, D; Sun, H; Cohen, ML; Louie, SG								First-principles calculation of the superconducting transition in MgB2 within the anisotropic Eliashberg formalism								PHYSICAL REVIEW B				66	2					020513	10.1103/PhysRevB.66.020513			JUL 1 2002	2002										261							WOS:000177338400027		
J	Coey, JMD; Venkatesan, M								Half-metallic ferromagnetism: Example of CrO2 (invited)								JOURNAL OF APPLIED PHYSICS				91	10			8345	8350		10.1063/1.1447879			MAY 15 2002	2002						46th Annual Conference on Magnetism and Magnetic Materials	NOV 12-16, 2001		SEATTLE, WASHINGTON	261							WOS:000175576400173		
J	Bouquet, F; Wang, Y; Fisher, RA; Hinks, DG; Jorgensen, JD; Junod, A; Phillips, NE								Phenomenological two-gap model for the specific heat of MgB								EUROPHYSICS LETTERS				56	6			856	862		10.1209/epl/i2001-00598-7			DEC 2001	2001										261							WOS:000172929400014		
J	NORMAN, MR; RANDERIA, M; DING, H; CAMPUZANO, JC								PHENOMENOLOGICAL MODELS FOR THE GAP ANISOTROPY OF BI2SR2CACU2O8 AS MEASURED BY ANGLE-RESOLVED PHOTOEMISSION SPECTROSCOPY								PHYSICAL REVIEW B				52	1			615	622		10.1103/PhysRevB.52.615			JUL 1 1995	1995										261							WOS:A1995RH93000089		
J	Fernandes, R. M.; Chubukov, A. V.; Knolle, J.; Eremin, I.; Schmalian, J.								Preemptive nematic order, pseudogap, and orbital order in the iron pnictides								PHYSICAL REVIEW B				85	2					024534	10.1103/PhysRevB.85.024534			JAN 25 2012	2012										260							WOS:000299869000004		
J	Qazilbash, M. M.; Hamlin, J. J.; Baumbach, R. E.; Zhang, Lijun; Singh, D. J.; Maple, M. B.; Basov, D. N.								Electronic correlations in the iron pnictides								NATURE PHYSICS				5	9			647	650		10.1038/NPHYS1343			SEP 2009	2009										260							WOS:000270095600015		
J	Jaroszynski, J.; Hunte, F.; Balicas, L.; Jo, Youn-jung; Raicevic, I.; Gurevich, A.; Larbalestier, D. C.; Balakirev, F. F.; Fang, L.; Cheng, P.; Jia, Y.; Wen, H. H.								Upper critical fields and thermally-activated transport of NdFeAsO0.7F0.3 single crystal								PHYSICAL REVIEW B				78	17					174523	10.1103/PhysRevB.78.174523			NOV 2008	2008										259							WOS:000261214500091		
J	Iavarone, M; Karapetrov, G; Koshelev, AE; Kwok, WK; Crabtree, GW; Hinks, DG; Kang, WN; Choi, EM; Kim, HJ; Kim, HJ; Lee, SI								Two-band superconductivity in MgB2								PHYSICAL REVIEW LETTERS				89	18					187002	10.1103/PhysRevLett.89.187002			OCT 28 2002	2002										259							WOS:000178622000045		
J	Sales, BC; Chakoumakos, BC; Mandrus, D								Thermoelectric properties of thallium-filled skutterudites								PHYSICAL REVIEW B				61	4			2475	2481		10.1103/PhysRevB.61.2475			JAN 15 2000	2000										256							WOS:000085348300023		
J	Fultz, Brent								Vibrational thermodynamics of materials								PROGRESS IN MATERIALS SCIENCE				55	4			247	352		10.1016/j.pmatsci.2009.05.002			MAY 2010	2010										255							WOS:000274562500001		
J	Inosov, D. S.; Park, J. T.; Bourges, P.; Sun, D. L.; Sidis, Y.; Schneidewind, A.; Hradil, K.; Haug, D.; Lin, C. T.; Keimer, B.; Hinkov, V.								Normal-state spin dynamics and temperature-dependent spin-resonance energy in optimally doped BaFe1.85Co0.15As2								NATURE PHYSICS				6	3			178	181		10.1038/NPHYS1483			MAR 2010	2010										251							WOS:000275024000016		
J	McGuire, Michael A.; Christianson, Andrew D.; Sefat, Athena S.; Sales, Brian C.; Lumsden, Mark D.; Jin, Rongying; Payzant, E. Andrew; Mandrus, David; Luan, Yanbing; Keppens, Veerle; Varadarajan, Vijayalaksmi; Brill, Joseph W.; Hermann, Raphael P.; Sougrati, Moulay T.; Grandjean, Fernande; Long, Gary J.								Phase transitions in LaFeAsO: Structural, magnetic, elastic, and transport properties, heat capacity and Mossbauer spectra								PHYSICAL REVIEW B				78	9					094517	10.1103/PhysRevB.78.094517			SEP 2008	2008										250							WOS:000259689700093		
J	Angst, M; Puzniak, R; Wisniewski, A; Jun, J; Kazakov, SM; Karpinski, J; Roos, J; Keller, H								Temperature and field dependence of the anisotropy of MgB2								PHYSICAL REVIEW LETTERS				88	16					167004	10.1103/PhysRevLett.88.167004			APR 22 2002	2002										250							WOS:000174905400033		
J	Fernandes, R. M.; VanBebber, L. H.; Bhattacharya, S.; Chandra, P.; Keppens, V.; Mandrus, D.; McGuire, M. A.; Sales, B. C.; Sefat, A. S.; Schmalian, J.								Effects of Nematic Fluctuations on the Elastic Properties of Iron Arsenide Superconductors								PHYSICAL REVIEW LETTERS				105	15					157003	10.1103/PhysRevLett.105.157003			OCT 4 2010	2010										249							WOS:000282426400017		
J	Zou, ZG; Ye, JH; Oka, K; Nishihara, Y								Superconducting PrBa2Cu3Ox								PHYSICAL REVIEW LETTERS				80	5			1074	1077		10.1103/PhysRevLett.80.1074			FEB 2 1998	1998										248							WOS:000071742600046		
J	Lewis, SP; Allen, PB; Sasaki, T								Band structure and transport properties of CrO2								PHYSICAL REVIEW B				55	16			10253	10260		10.1103/PhysRevB.55.10253			APR 15 1997	1997										246							WOS:A1997WW80300026		
J	Rossnagel, K.								On the origin of charge-density waves in select layered transition-metal dichalcogenides								JOURNAL OF PHYSICS-CONDENSED MATTER				23	21					213001	10.1088/0953-8984/23/21/213001			JUN 1 2011	2011										245							WOS:000290476700001		
J	Korshunov, M. M.; Eremin, I.								Theory of magnetic excitations in iron-based layered superconductors								PHYSICAL REVIEW B				78	14					140509	10.1103/PhysRevB.78.140509			OCT 2008	2008										245							WOS:000260574300018		
