PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										5918							WOS:000308825700001		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2237							WOS:000318143300005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1225							WOS:000282683200001		
J	Lester, C.; Chu, Jiun-Haw; Analytis, J. G.; Capelli, S. C.; Erickson, A. S.; Condron, C. L.; Toney, M. F.; Fisher, I. R.; Hayden, S. M.								Neutron scattering study of the interplay between structure and magnetism in Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				79	14					144523	10.1103/PhysRevB.79.144523			APR 2009	2009										160							WOS:000265943200120		
J	Nakai, Y.; Iye, T.; Kitagawa, S.; Ishida, K.; Ikeda, H.; Kasahara, S.; Shishido, H.; Shibauchi, T.; Matsuda, Y.; Terashima, T.								Unconventional Superconductivity and Antiferromagnetic Quantum Critical Behavior in the Isovalent-Doped BaFe2(As1-xPx)(2)								PHYSICAL REVIEW LETTERS				105	10					107003	10.1103/PhysRevLett.105.107003			SEP 2 2010	2010										159							WOS:000281486900009		
J	Chen, J.; He, X. Y.; Wu, K. H.; Ji, Z. Q.; Lu, L.; Shi, J. R.; Smet, J. H.; Li, Y. Q.								Tunable surface conductivity in Bi2Se3 revealed in diffusive electron transport								PHYSICAL REVIEW B				83	24					241304	10.1103/PhysRevB.83.241304			JUN 14 2011	2011										158							WOS:000291604200002		
J	Fisher, I. R.; Degiorgi, L.; Shen, Z. X.								In-plane electronic anisotropy of underdoped '122' Fe-arsenide superconductors revealed by measurements of detwinned single crystals								REPORTS ON PROGRESS IN PHYSICS				74	12					124506	10.1088/0034-4885/74/12/124506			DEC 2011	2011										157							WOS:000298079500007		
J	Ni, N.; Thaler, A.; Yan, J. Q.; Kracher, A.; Colombier, E.; Bud'ko, S. L.; Canfield, P. C.; Hannahs, S. T.								Temperature versus doping phase diagrams for Ba(Fe1-xTMx)(2)As-2(TM=Ni,Cu,Cu/Co) single crystals								PHYSICAL REVIEW B				82	2					024519	10.1103/PhysRevB.82.024519			JUL 26 2010	2010										156							WOS:000280293100005		
J	Fernandes, Rafael M.; Pratt, Daniel K.; Tian, Wei; Zarestky, Jerel; Kreyssig, Andreas; Nandi, Shibabrata; Kim, Min Gyu; Thaler, Alex; Ni, Ni; Canfield, Paul C.; McQueeney, Robert J.; Schmalian, Joerg; Goldman, Alan I.								Unconventional pairing in the iron arsenide superconductors								PHYSICAL REVIEW B				81	14					140501	10.1103/PhysRevB.81.140501			APR 1 2010	2010										156							WOS:000277210200020		
J	Canfield, P. C.; Bud'ko, S. L.; Ni, Ni; Yan, J. Q.; Kracher, A.								Decoupling of the superconducting and magnetic/structural phase transitions in electron-doped BaFe2As2								PHYSICAL REVIEW B				80	6					060501	10.1103/PhysRevB.80.060501			AUG 2009	2009										156							WOS:000269638800010		
J	Kuroda, K.; Ye, M.; Kimura, A.; Eremeev, S. V.; Krasovskii, E. E.; Chulkov, E. V.; Ueda, Y.; Miyamoto, K.; Okuda, T.; Shimada, K.; Namatame, H.; Taniguchi, M.								Experimental Realization of a Three-Dimensional Topological Insulator Phase in Ternary Chalcogenide TlBiSe2								PHYSICAL REVIEW LETTERS				105	14					146801	10.1103/PhysRevLett.105.146801			SEP 28 2010	2010										154							WOS:000282219200013		
J	Nakayama, K.; Miyata, Y.; Phan, G. N.; Sato, T.; Tanabe, Y.; Urata, T.; Tanigaki, K.; Takahashi, T.								Reconstruction of Band Structure Induced by Electronic Nematicity in an FeSe Superconductor								PHYSICAL REVIEW LETTERS				113	23					237001	10.1103/PhysRevLett.113.237001			DEC 5 2014	2014										153							WOS:000346836400007		
J	Yan, Binghai; Zhang, Shou-Cheng								Topological materials								REPORTS ON PROGRESS IN PHYSICS				75	9					096501	10.1088/0034-4885/75/9/096501			SEP 2012	2012										153							WOS:000308807500005		
J	Wang, Fa; Lee, Dung-Hai								The Electron-Pairing Mechanism of Iron-Based Superconductors								SCIENCE				332	6026			200	204		10.1126/science.1200182			APR 8 2011	2011										149							WOS:000289251100040		
J	Sears, J. A.; Songvilay, M.; Plumb, K. W.; Clancy, J. P.; Qiu, Y.; Zhao, Y.; Parshall, D.; Kim, Young-June								Magnetic order in alpha-RuCl3: A honeycomb-lattice quantum magnet with strong spin-orbit coupling								PHYSICAL REVIEW B				91	14					144420	10.1103/PhysRevB.91.144420			APR 24 2015	2015										148							WOS:000353449400003		
J	Harriger, L. W.; Luo, H. Q.; Liu, M. S.; Frost, C.; Hu, J. P.; Norman, M. R.; Dai, Pengcheng								Nematic spin fluid in the tetragonal phase of BaFe2As2								PHYSICAL REVIEW B				84	5					054544	10.1103/PhysRevB.84.054544			AUG 24 2011	2011										148							WOS:000294223700003		
J	Shibauchi, T.; Carrington, A.; Matsuda, Y.								A Quantum Critical Point Lying Beneath the Superconducting Dome in Iron Pnictides								Annual Review of Condensed Matter Physics				5				113	135		10.1146/annurev-conmatphys-031113-133921			2014	2014										147							WOS:000337270800006		
J	Basov, D. N.; Chubukov, Andrey V.								Manifesto for a higher T-c								NATURE PHYSICS				7	4			272	276		10.1038/nphys1975			APR 2011	2011										146							WOS:000289076000002		
J	Stockert, O.; Arndt, J.; Faulhaber, E.; Geibel, C.; Jeevan, H. S.; Kirchner, S.; Loewenhaupt, M.; Schmalzl, K.; Schmidt, W.; Si, Q.; Steglich, F.								Magnetically driven superconductivity in CeCu2Si2								NATURE PHYSICS				7	2			119	124		10.1038/NPHYS1852			FEB 2011	2011										145							WOS:000286807000012		
J	Chun, Sae Hwan; Kim, Jong-Woo; Kim, Jungho; Zheng, H.; Stoumpos, Constantinos C.; Malliakas, C. D.; Mitchell, J. F.; Mehlawat, Kavita; Singh, Yogesh; Choi, Y.; Gog, T.; Al-Zein, A.; Sala, M. Moretti; Krisch, M.; Chaloupka, J.; Jackeli, G.; Khaliullin, G.; Kim, B. J.								Direct evidence for dominant bond-directional interactions in a honeycomb lattice iridate Na2IrO3								NATURE PHYSICS				11	6			462	U183		10.1038/NPHYS3322			JUN 2015	2015										143							WOS:000355552200010		
J	Wang, Xiaolin; Du, Yi; Dou, Shixue; Zhang, Chao								Room Temperature Giant and Linear Magnetoresistance in Topological Insulator Bi2Te3 Nanosheets								PHYSICAL REVIEW LETTERS				108	26					266806	10.1103/PhysRevLett.108.266806			JUN 29 2012	2012										143							WOS:000305829300006		
J	Aguilar, R. Valdes; Stier, A. V.; Liu, W.; Bilbro, L. S.; George, D. K.; Bansal, N.; Wu, L.; Cerne, J.; Markelz, A. G.; Oh, S.; Armitage, N. P.								Terahertz Response and Colossal Kerr Rotation from the Surface States of the Topological Insulator Bi2Se3								PHYSICAL REVIEW LETTERS				108	8					087403	10.1103/PhysRevLett.108.087403			FEB 22 2012	2012										143							WOS:000300576000025		
J	Kong, Desheng; Cui, Yi								Opportunities in chemistry and materials science for topological insulators and their nanostructures								NATURE CHEMISTRY				3	11			845	849		10.1038/NCHEM.1171			NOV 2011	2011										143							WOS:000296540100008		
J	Boehmer, A. E.; Arai, T.; Hardy, F.; Hattori, T.; Iye, T.; Wolf, T.; v Loehneysen, H.; Ishida, K.; Meingast, C.								Origin of the Tetragonal-to-Orthorhombic Phase Transition in FeSe: A Combined Thermodynamic and NMR Study of Nematicity								PHYSICAL REVIEW LETTERS				114	2					027001	10.1103/PhysRevLett.114.027001			JAN 15 2015	2015										141							WOS:000351956500003		
J	Das, Saptarshi; Appenzeller, Joerg								Where Does the Current Flow in Two-Dimensional Layered Systems?								NANO LETTERS				13	7			3396	3402		10.1021/nl401831u			JUL 2013	2013										139							WOS:000321884300064		
J	Nakajima, M.; Liang, T.; Ishida, S.; Tomioka, Y.; Kihou, K.; Lee, C. H.; Iyo, A.; Eisaki, H.; Kakeshita, T.; Ito, T.; Uchida, S.								Unprecedented anisotropic metallic state in undoped iron arsenide BaFe2As2 revealed by optical spectroscopy								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				108	30			12238	12242		10.1073/pnas.1100102108			JUL 26 2011	2011										139							WOS:000293129900016		
J	Shimojima, T.; Ishizaka, K.; Ishida, Y.; Katayama, N.; Ohgushi, K.; Kiss, T.; Okawa, M.; Togashi, T.; Wang, X. -Y.; Chen, C. -T.; Watanabe, S.; Kadota, R.; Oguchi, T.; Chainani, A.; Shin, S.								Orbital-Dependent Modifications of Electronic Structure across the Magnetostructural Transition in BaFe2As2								PHYSICAL REVIEW LETTERS				104	5					057002	10.1103/PhysRevLett.104.057002			FEB 5 2010	2010										139							WOS:000274336800038		
J	Li, G.; Xiang, Z.; Yu, F.; Asaba, T.; Lawson, B.; Cai, P.; Tinsman, C.; Berkley, A.; Wolgast, S.; Eo, Y. S.; Kim, Dae-Jeong; Kurdak, C.; Allen, J. W.; Sun, K.; Chen, X. H.; Wang, Y. Y.; Fisk, Z.; Li, Lu								Two-dimensional Fermi surfaces in Kondo insulator SmB6								SCIENCE				346	6214			1208	1212		10.1126/science.1250366			DEC 5 2014	2014										138							WOS:000346189000052		
J	Shimojima, T.; Suzuki, Y.; Sonobe, T.; Nakamura, A.; Sakano, M.; Omachi, J.; Yoshioka, K.; Kuwata-Gonokami, M.; Ono, K.; Kumigashira, H.; Boehmer, A. E.; Hardy, F.; Wolf, T.; Meingast, C.; Loehneysen, H. V.; Ikeda, H.; Ishizaka, K.								Lifting of xz/yz orbital degeneracy at the structural transition in detwinned FeSe								PHYSICAL REVIEW B				90	12					121111	10.1103/PhysRevB.90.121111			SEP 29 2014	2014										137							WOS:000343757400002		
J	Yi, M.; Lu, D. H.; Yu, R.; Riggs, S. C.; Chu, J. -H.; Lv, B.; Liu, Z. K.; Lu, M.; Cui, Y. -T.; Hashimoto, M.; Mo, S. -K.; Hussain, Z.; Chu, C. W.; Fisher, I. R.; Si, Q.; Shen, Z. -X.								Observation of Temperature-Induced Crossover to an Orbital-Selective Mott Phase in A(x)Fe(2-y)Se(2) (A = K, Rb) Superconductors								PHYSICAL REVIEW LETTERS				110	6					067003	10.1103/PhysRevLett.110.067003			FEB 5 2013	2013										136							WOS:000314687300031		
J	Wang, Y. H.; Hsieh, D.; Sie, E. J.; Steinberg, H.; Gardner, D. R.; Lee, Y. S.; Jarillo-Herrero, P.; Gedik, N.								Measurement of Intrinsic Dirac Fermion Cooling on the Surface of the Topological Insulator Bi2Se3 Using Time-Resolved and Angle-Resolved Photoemission Spectroscopy								PHYSICAL REVIEW LETTERS				109	12					127401	10.1103/PhysRevLett.109.127401			SEP 20 2012	2012										136							WOS:000309205500011		
J	Hong, Seung Sae; Cha, Judy J.; Kong, Desheng; Cui, Yi								Ultra-low carrier concentration and surface-dominant transport in antimony-doped Bi2Se3 topological insulator nanoribbons								NATURE COMMUNICATIONS				3						757	10.1038/ncomms1771			MAR 2012	2012										136							WOS:000302630100046		
J	Murakawa, H.; Bahramy, M. S.; Tokunaga, M.; Kohama, Y.; Bell, C.; Kaneko, Y.; Nagaosa, N.; Hwang, H. Y.; Tokura, Y.								Detection of Berry's Phase in a Bulk Rashba Semiconductor								SCIENCE				342	6165			1490	1493		10.1126/science.1242247			DEC 20 2013	2013										135							WOS:000328644300052		
J	Ni, N.; Thaler, A.; Kracher, A.; Yan, J. Q.; Bud'ko, S. L.; Canfield, P. C.								Phase diagrams of Ba(Fe1-xMx)(2)As-2 single crystals (M=Rh and Pd)								PHYSICAL REVIEW B				80	2					024511	10.1103/PhysRevB.80.024511			JUL 2009	2009										135							WOS:000268617500090		
J	Laflorencie, Nicolas								Quantum entanglement in condensed matter systems								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				646				1	59		10.1016/j.physrep.2016.06.008			AUG 3 2016	2016										133							WOS:000382347600001		
J	Si, Qimiao; Yu, Rong; Abrahams, Elihu								High-temperature superconductivity in iron pnictides and chalcogenides								NATURE REVIEWS MATERIALS				1	4					UNSP 16017	10.1038/natrevmats.2016.17			APR 2016	2016										132							WOS:000377670000004		
J	Laplace, Y.; Bobroff, J.; Rullier-Albenque, F.; Colson, D.; Forget, A.								Atomic coexistence of superconductivity and incommensurate magnetic order in the pnictide Ba(Fe(1-x)Cox)(2)As-2								PHYSICAL REVIEW B				80	14					140501	10.1103/PhysRevB.80.140501			OCT 2009	2009										131							WOS:000271351500021		
J	Wen, Hai-Hu; Li, Shiliang								Materials and Novel Superconductivity in Iron Pnictide Superconductors								Annual Review of Condensed Matter Physics				2				121	140		10.1146/annurev-conmatphys-062910-140518			2011	2011										130							WOS:000288917400007		
J	Li, Shiliang; de la Cruz, Clarina; Huang, Q.; Chen, G. F.; Xia, T. -L.; Luo, J. L.; Wang, N. L.; Dai, Pengcheng								Structural and magnetic phase transitions in Na1-delta FeAs								PHYSICAL REVIEW B				80	2					020504	10.1103/PhysRevB.80.020504			JUL 2009	2009										130							WOS:000268617500016		
J	Xu, N.; Shi, X.; Biswas, P. K.; Matt, C. E.; Dhaka, R. S.; Huang, Y.; Plumb, N. C.; Radovic, M.; Dil, J. H.; Pomjakushina, E.; Conder, K.; Amato, A.; Salman, Z.; Paul, D. McK.; Mesot, J.; Ding, H.; Shi, M.								Surface and bulk electronic structure of the strongly correlated system SmB6 and implications for a topological Kondo insulator								PHYSICAL REVIEW B				88	12					121102	10.1103/PhysRevB.88.121102			SEP 10 2013	2013										129							WOS:000324231100001		
J	Reid, J-Ph.; Tanatar, M. A.; Luo, X. G.; Shakeripour, H.; Doiron-Leyraud, N.; Ni, N.; Bud'ko, S. L.; Canfield, P. C.; Prozorov, R.; Taillefer, Louis								Nodes in the gap structure of the iron arsenide superconductor Ba(Fe(1-x)Cox)(2)As-2 from c-axis heat transport measurements								PHYSICAL REVIEW B				82	6					064501	10.1103/PhysRevB.82.064501			AUG 2 2010	2010										129							WOS:000280485600002		
J	Bud'ko, Sergey L.; Ni, Ni; Canfield, Paul C.								Jump in specific heat at the superconducting transition temperature in Ba(Fe1-xCox)(2)As-2 and Ba(Fe1-xNix)(2)As-2 single crystals								PHYSICAL REVIEW B				79	22					220516	10.1103/PhysRevB.79.220516			JUN 2009	2009										129							WOS:000267699300024		
J	Avci, S.; Chmaissem, O.; Chung, D. Y.; Rosenkranz, S.; Goremychkin, E. A.; Castellan, J. P.; Todorov, I. S.; Schlueter, J. A.; Claus, H.; Daoud-Aladine, A.; Khalyavin, D. D.; Kanatzidis, M. G.; Osborn, R.								Phase diagram of Ba1-xKxFe2As2								PHYSICAL REVIEW B				85	18					184507	10.1103/PhysRevB.85.184507			MAY 7 2012	2012										128							WOS:000303653800002		
J	Chubukov, A. V.; Vavilov, M. G.; Vorontsov, A. B.								Momentum dependence and nodes of the superconducting gap in the iron pnictides								PHYSICAL REVIEW B				80	14					140515	10.1103/PhysRevB.80.140515			OCT 2009	2009										126							WOS:000271351500035		
J	Banerjee, Arnab; Yan, Jiaqiang; Knolle, Johannes; Bridges, Craig A.; Stone, Matthew B.; Lumsden, Mark D.; Mandrus, David G.; Tennant, David A.; Moessner, Roderich; Nagler, Stephen E.								Neutron scattering in the proximate quantum spin liquid alpha-RuCl3								SCIENCE				356	6342			1055	1058		10.1126/science.aah6015			JUN 9 2017	2017										125							WOS:000402871700049		
J	Onari, Seiichiro; Kontani, Hiroshi								Self-consistent Vertex Correction Analysis for Iron-based Superconductors: Mechanism of Coulomb Interaction-Driven Orbital Fluctuations								PHYSICAL REVIEW LETTERS				109	13					137001	10.1103/PhysRevLett.109.137001			SEP 25 2012	2012										125							WOS:000309206700007		
J	Thomale, Ronny; Platt, Christian; Hanke, Werner; Hu, Jiangping; Bernevig, B. Andrei								Exotic d-Wave Superconducting State of Strongly Hole-Doped KxBa1-xFe2As2								PHYSICAL REVIEW LETTERS				107	11					117001	10.1103/PhysRevLett.107.117001			SEP 8 2011	2011										121							WOS:000294783200028		
J	Li, Hui; Cao, Jie; Zheng, Wenshan; Chen, Yulin; Wu, Di; Dang, Wenhui; Wang, Kai; Peng, Hailin; Liu, Zhongfan								Controlled Synthesis of Topological Insulator Nanoplate Arrays on Mica								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	14			6132	6135		10.1021/ja3021395			APR 11 2012	2012										120							WOS:000302524800020		
J	Saha, S. R.; Butch, N. P.; Drye, T.; Magill, J.; Ziemak, S.; Kirshenbaum, K.; Zavalij, P. Y.; Lynn, J. W.; Paglione, J.								Structural collapse and superconductivity in rare-earth-doped CaFe2As2								PHYSICAL REVIEW B				85	2					024525	10.1103/PhysRevB.85.024525			JAN 13 2012	2012										120							WOS:000299116700005		
J	Winter, Stephen M.; Li, Ying; Jeschke, Harald O.; Valenti, Roser								Challenges in design of Kitaev materials: Magnetic interactions from competing energy scales								PHYSICAL REVIEW B				93	21					214431	10.1103/PhysRevB.93.214431			JUN 27 2016	2016										118							WOS:000378808500003		
J	Culcer, Dimitrie; Hwang, E. H.; Stanescu, Tudor D.; Das Sarma, S.								Two-dimensional surface charge transport in topological insulators								PHYSICAL REVIEW B				82	15					155457	10.1103/PhysRevB.82.155457			OCT 29 2010	2010										118							WOS:000286342900008		
J	Jeong, Sohee; Yoo, Dongwon; Jang, Jung-tak; Kim, Minkyoung; Cheon, Jinwoo								Well-Defined Colloidal 2-D Layered Transition-Metal Chalcogenide Nanocrystals via Generalized Synthetic Protocols								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	44			18233	18236		10.1021/ja3089845			NOV 7 2012	2012										116							WOS:000310720900021		
J	Xiong, Jun; Petersen, A. C.; Qu, Dongxia; Hor, Y. S.; Cava, R. J.; Ong, N. P.								Quantum oscillations in a topological insulator Bi2Te2Se with large bulk resistivity (6 Omega cm)								PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES				44	5			917	920		10.1016/j.physe.2011.09.011			FEB 2012	2012										116							WOS:000303276200010		
J	Butch, N. P.; Syers, P.; Kirshenbaum, K.; Hope, A. P.; Paglione, J.								Superconductivity in the topological semimetal YPtBi								PHYSICAL REVIEW B				84	22					220504	10.1103/PhysRevB.84.220504			DEC 21 2011	2011										116							WOS:000298555800003		
J	Wang, Qisi; Shen, Yao; Pan, Bingying; Hao, Yiqing; Ma, Mingwei; Zhou, Fang; Steffens, P.; Schmalzl, K.; Forrest, T. R.; Abdel-Hafiez, M.; Chen, Xiaojia; Chareev, D. A.; Vasiliev, A. N.; Bourges, P.; Sidis, Y.; Cao, Huibo; Zhao, Jun								Strong interplay between stripe spin fluctuations, nematicity and superconductivity in FeSe								NATURE MATERIALS				15	2			159	+		10.1038/NMAT4492			FEB 2016	2016										115							WOS:000368766100016		
J	Yi, M.; Lu, D. H.; Analytis, J. G.; Chu, J. -H.; Mo, S. -K.; He, R. -H.; Moore, R. G.; Zhou, X. J.; Chen, G. F.; Luo, J. L.; Wang, N. L.; Hussain, Z.; Singh, D. J.; Fisher, I. R.; Shen, Z. -X.								Electronic structure of the BaFe2As2 family of iron-pnictide superconductors								PHYSICAL REVIEW B				80	2					024515	10.1103/PhysRevB.80.024515			JUL 2009	2009										115							WOS:000268617500094		
J	Kim, M. G.; Fernandes, R. M.; Kreyssig, A.; Kim, J. W.; Thaler, A.; Bud'ko, S. L.; Canfield, P. C.; McQueeney, R. J.; Schmalian, J.; Goldman, A. I.								Character of the structural and magnetic phase transitions in the parent and electron-doped BaFe2As2 compounds								PHYSICAL REVIEW B				83	13					134522	10.1103/PhysRevB.83.134522			APR 28 2011	2011										113							WOS:000292145800003		
J	Nakajima, M.; Ishida, S.; Kihou, K.; Tomioka, Y.; Ito, T.; Yoshida, Y.; Lee, C. H.; Kito, H.; Iyo, A.; Eisaki, H.; Kojima, K. M.; Uchida, S.								Evolution of the optical spectrum with doping in Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				81	10					104528	10.1103/PhysRevB.81.104528			MAR 2010	2010										113							WOS:000276248700122		
J	Wang, Fa; Kivelson, Steven A.; Lee, Dung-Hai								Nematicity and quantum paramagnetism in FeSe								NATURE PHYSICS				11	11			959	963		10.1038/NPHYS3456			NOV 2015	2015										112							WOS:000364800600022		
J	Rosenthal, E. P.; Andrade, E. F.; Arguello, C. J.; Fernandes, R. M.; Xing, L. Y.; Wang, X. C.; Jin, C. Q.; Millis, A. J.; Pasupathy, A. N.								Visualization of electron nematicity and unidirectional antiferroic fluctuations at high temperatures in NaFeAs								NATURE PHYSICS				10	3			225	232		10.1038/NPHYS2870			MAR 2014	2014										112							WOS:000332185900020		
J	Thomale, Ronny; Platt, Christian; Hanke, Werner; Bernevig, B. Andrei								Mechanism for Explaining Differences in the Order Parameters of FeAs-Based and FeP-Based Pnictide Superconductors								PHYSICAL REVIEW LETTERS				106	18					187003	10.1103/PhysRevLett.106.187003			MAY 6 2011	2011										112							WOS:000290304800024		
J	Lu, Xingye; Park, J. T.; Zhang, Rui; Luo, Huiqian; Nevidomskyy, Andriy H.; Si, Qimiao; Dai, Pengcheng								Nematic spin correlations in the tetragonal state of uniaxial-strained BaFe2-xNixAs2								SCIENCE				345	6197			657	660		10.1126/science.1251853			AUG 8 2014	2014										111							WOS:000339962800035		
J	Gallais, Y.; Fernandes, R. M.; Paul, I.; Chauviere, L.; Yang, Y. -X.; Measson, M. -A.; Cazayous, M.; Sacuto, A.; Colson, D.; Forget, A.								Observation of Incipient Charge Nematicity in Ba(Fe1-XCoX)(2)As-2								PHYSICAL REVIEW LETTERS				111	26					267001	10.1103/PhysRevLett.111.267001			DEC 27 2013	2013										111							WOS:000331934700010		
